, year,link,nse_code,company_name
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_APCOTEXIND_2010_2011_15072011120000.zip,APCOTEXIND,Apcotex Industries Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_APCOTEXIND_2009_2010_18082010121500.zip,APCOTEXIND,Apcotex Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25502_APEX_2023_2024_0309202412537.pdf,APEX,Apex Frozen Foods Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23897_APEX_2022_2023_10092023054716_09102023070000.zip,APEX,Apex Frozen Foods Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20171_APEX_2021_2022_01072022233927_07022022070006.zip,APEX,Apex Frozen Foods Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19088_APEX_2020_2021_31082021191442_08312021200003.zip,APEX,Apex Frozen Foods Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17466_APEX_2019_2020_06092020185134_06092020190003.zip,APEX,Apex Frozen Foods Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15439_APEX_2018_2019_29082019134006_29082019140006.zip,APEX,Apex Frozen Foods Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14264_APEX_2017_2018_12102018164457.zip,APEX,Apex Frozen Foods Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25358_APLAPOLLO_2023_2024_31082024111529.pdf,APLAPOLLO,APL Apollo Tubes Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22783_APLAPOLLO_2022_2023_17082023135522_08172023140001.zip,APLAPOLLO,APL Apollo Tubes Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20742_APLAPOLLO_2021_2022_18082022192429_08182022200002.zip,APLAPOLLO,APL Apollo Tubes Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18240_APLAPOLLO_2020_2021_01072021120308_01072021130006.zip,APLAPOLLO,APL Apollo Tubes Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17507_APLAPOLLO_2019_2020_07092020154153_07092020160003.zip,APLAPOLLO,APL Apollo Tubes Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15669_APLAPOLLO_2018_2019_03092019171053_03092019180006.zip,APLAPOLLO,APL Apollo Tubes Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14049_APLAPOLLO_2017_2018_04102018152712.zip,APLAPOLLO,APL Apollo Tubes Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12053_APLAPOLLO_2016_2017_06102017155855.zip,APLAPOLLO,APL Apollo Tubes Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9950_APLAPOLLO_2015_2016_04102016171834.zip,APLAPOLLO,APL Apollo Tubes Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7098_APLAPOLLO_2014_2015_20082015140006.zip,APLAPOLLO,APL Apollo Tubes Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4833_APLAPOLLO_2013_2014_04092014112152.zip,APLAPOLLO,APL Apollo Tubes Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1169_APLAPOLLO_2012_2013_20092013150757.zip,APLAPOLLO,APL Apollo Tubes Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_APLAPOLLO_2011_2012_17092012102526.zip,APLAPOLLO,APL Apollo Tubes Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24161_APLLTD_2023_2024_21062024172948.pdf,APLLTD,Alembic Pharmaceuticals Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22042_APLLTD_2022_2023_21062023133446_06212023140000.zip,APLLTD,Alembic Pharmaceuticals Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21803_APLLTD_2021_2022_19092022143051_09192022150001.zip,APLLTD,Alembic Pharmaceuticals Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18145_APLLTD_2020_2021_15062021101817_15062021110007.zip,APLLTD,Alembic Pharmaceuticals Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16291_APLLTD_2019_2020_11062020191408_11062020200002.zip,APLLTD,Alembic Pharmaceuticals Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14529_APLLTD_2018_2019_11062019115208_11062019120008.zip,APLLTD,Alembic Pharmaceuticals Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12679_APLLTD_2017_2018_27072018212911.zip,APLLTD,Alembic Pharmaceuticals Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10870_APLLTD_2016_2017_28072017144701.zip,APLLTD,Alembic Pharmaceuticals Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9250_APLLTD_2015_2016_08082016121134.zip,APLLTD,Alembic Pharmaceuticals Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6280_APLLTD_2014_2015_03072015151037.zip,APLLTD,Alembic Pharmaceuticals Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3415_APLLTD_2013_2014_17062014124849.zip,APLLTD,Alembic Pharmaceuticals Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1146_APLLTD_2012_2013_22082013173127.zip,APLLTD,Alembic Pharmaceuticals Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_APLLTD_2011_2012_11072012100526.zip,APLLTD,Alembic Pharmaceuticals Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25700_APOLLO_2023_2024_04092024175845.pdf,APOLLO,Apollo Micro Systems Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23825_APOLLO_2022_2023_07092023224217_09082023070001.zip,APOLLO,Apollo Micro Systems Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19465_APOLLO_2020_2021_06092021140552_09062021150002.zip,APOLLO,Apollo Micro Systems Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17175_APOLLO_2019_2020_03092020004804_03092020070002.zip,APOLLO,Apollo Micro Systems Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15655_APOLLO_2018_2019_03092019161659_03092019170007.zip,APOLLO,Apollo Micro Systems Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13581_APOLLO_2017_2018_25092018151436.zip,APOLLO,Apollo Micro Systems Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24870_APOLLOHOSP_2023_2024_08082024153312.pdf,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21161_APOLLOHOSP_2021_2022_03092022100149_09032022110003.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18669_APOLLOHOSP_2020_2021_09082021140653_09082021150002.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17104_APOLLOHOSP_2019_2020_01092020184217.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15683_APOLLOHOSP_2018_2019_03092019180346.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13704_APOLLOHOSP_2017_2018_28092018140956.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11492_APOLLOHOSP_2016_2017_21092017185848.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9366_APOLLOHOSP_2015_2016_16082016100855.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6604_APOLLOHOSP_2014_2015_24072015141755.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4123_APOLLOHOSP_2013_2014_04082014144626.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_607_APOLLOHOSP_2012_2013_17072013172859.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_APOLLOHOSP_2011_2012_25092012035454.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_APOLLOHOSP_2010_2011_15072011120000.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_APOLLOHOSP_2009_2010_18082010121500.zip,APOLLOHOSP,Apollo Hospitals Enterprise Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25396_APOLLOPIPE_2023_2024_02092024113413.pdf,APOLLOPIPE,Apollo Pipes Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23039_APOLLOPIPE_2022_2023_29082023121359_08292023130013.zip,APOLLOPIPE,Apollo Pipes Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21194_APOLLOPIPE_2021_2022_03092022130911_09032022140006.zip,APOLLOPIPE,Apollo Pipes Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18670_APOLLOPIPE_2020_2021_09082021171010_09082021180003.zip,APOLLOPIPE,Apollo Pipes Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17375_APOLLOPIPE_2019_2020_05092020152955_05092020160005.zip,APOLLOPIPE,Apollo Pipes Limited
